scan_name;Neighbour;Focal;Repetition;Pot;Type;Tray;Tray_Number;Tray_Position;Batch 
Rec_Bob_4_Bob_2;Récital;Bobwhite ;4;Réc_Bob_4;Mix;8_L4;8;L4;LM1_1_2
Rec_Acc_2_Rec_1;Accroc;Récital;2;Réc_Acc_2;Mix;8_L4;8;L4;LM1_1_2
Rec_Acc_2_Acc_2;Récital;Accroc;2;Réc_Acc_2;Mix;8_L4;8;L4;LM1_1_2
Ber_Bob_4_Ber_1;Bobwhite ;Bergamo;4;Ber_Bob_4;Mix;8_L4;8;L4;LM1_1_2
Ber_Bob_4_Bob_2;Bergamo;Bobwhite ;4;Ber_Bob_4;Mix;8_L4;8;L4;LM1_1_2
Ber_Apa_3_Ber_1;Apache;Bergamo;3;Ber_Apa_3;Mix;8_L4;8;L4;LM1_1_2
Ber_Apa_3_Apa_2;Bergamo;Apache;3;Ber_Apa_3;Mix;8_L4;8;L4;LM1_1_2
Ber_Apa_4_Ber_1;Apache;Bergamo;4;Ber_Apa_4;Mix;8_L4;8;L4;LM1_1_2
Ber_Apa_4_Apa_2;Bergamo;Apache;4;Ber_Apa_4;Mix;8_L4;8;L4;LM1_1_2
Gha_Bob_2_Gha_1;Bobwhite ;Ghayta;2;Gha_Bob_2;Mix;8_L4;8;L4;LM1_1_2
Gha_Bob_2_Bob_2;Ghayta;Bobwhite ;2;Gha_Bob_2;Mix;8_L4;8;L4;LM1_1_2
Gha_SYM_4_Gha_1;SYMattis;Ghayta;4;Gha_SYM_4;Mix;8_L4;8;L4;LM1_1_2
Gha_SYM_4_SYM_2;Ghayta;SYMattis;4;Gha_SYM_4;Mix;8_L4;8;L4;LM1_1_2
Cen_Cen_10_Cen_1;Centurion;Centurion;10;Cen_Cen_10;Pure ;8_L4;8;L4;LM1_1_2
Cen_Cen_10_Cen_2;Centurion;Centurion;10;Cen_Cen_10;Pure ;8_L4;8;L4;LM1_1_2
Cad_SYM_3_Cad_1;SYMattis;Cadenza;3;Cad_SYM_3;Mix;9_J4;9;J4;LM1_1_2
Cad_SYM_3_SYM_2;Cadenza;SYMattis;3;Cad_SYM_3;Mix;9_J4;9;J4;LM1_1_2
Cad_Apa_1_Cad_1;Apache;Cadenza;1;Cad_Apa_1;Mix;9_J4;9;J4;LM1_1_2
Cad_Apa_1_Apa_2;Cadenza;Apache;1;Cad_Apa_1;Mix;9_J4;9;J4;LM1_1_2
LGA_Ber_3_LGA_1;Bergamo;LGAbsalon;3;LGA_Ber_3;Mix;9_J4;9;J4;LM1_1_2
LGA_Ber_3_Ber_2;LGAbsalon;Bergamo;3;LGA_Ber_3;Mix;9_J4;9;J4;LM1_1_2
LGA_Fru_3_LGA_1;Fructidor;LGAbsalon;3;LGA_Fru_3;Mix;9_J4;9;J4;LM1_1_2
LGA_Fru_3_Fru_2;LGAbsalon;Fructidor;3;LGA_Fru_3;Mix;9_J4;9;J4;LM1_1_2
LGA_Rub_3_LGA_1;Rubisko;LGAbsalon;3;LGA_Rub_3;Mix;9_J4;9;J4;LM1_1_2
LGA_Rub_3_Rub_2;LGAbsalon;Rubisko;3;LGA_Rub_3;Mix;9_J4;9;J4;LM1_1_2
Rec_Rec_2_Rec_1;Récital;Récital;2;Réc_Réc_2;Pure;9_J4;9;J4;LM1_1_2
Rec_Rec_2_Rec_2;Récital;Récital;2;Réc_Réc_2;Pure;9_J4;9;J4;LM1_1_2
Rec_Rec_4_Rec_1;Récital;Récital;4;Réc_Réc_4;Pure;9_J4;9;J4;LM1_1_2
Rec_Rec_4_Rec_2;Récital;Récital;4;Réc_Réc_4;Pure;9_J4;9;J4;LM1_1_2
Rec_Gha_4_Rec_1;Ghayta;Récital;4;Réc_Gha_4;Mix;9_J4;9;J4;LM1_1_2
Rec_Gha_4_Gha_2;Récital;Ghayta;4;Réc_Gha_4;Mix;9_J4;9;J4;LM1_1_2
Rec_Apa_4_Rec_1;Apache;Récital;4;Réc_Apa_4;Mix;9_J4;9;J4;LM1_1_2
Rec_Apa_4_Apa_2;Récital;Apache;4;Réc_Apa_4;Mix;9_J4;9;J4;LM1_1_2
Rec_Rub_3_Rec_1;Rubisko;Récital;3;Réc_Rub_3;Mix;9_J4;9;J4;LM1_1_2
Rec_Rub_3_Rub_2;Récital;Rubisko;3;Réc_Rub_3;Mix;9_J4;9;J4;LM1_1_2
Ber_Gha_4_Ber_1;Ghayta;Bergamo;4;Ber_Gha_4;Mix;9_J4;9;J4;LM1_1_2
Ber_Gha_4_Gha_2;Bergamo;Ghayta;4;Ber_Gha_4;Mix;9_J4;9;J4;LM1_1_2
Ber_Fru_4_Ber_1;Fructidor;Bergamo;4;Ber_Fru_4;Mix;9_J4;9;J4;LM1_1_2
Ber_Fru_4_Fru_2;Bergamo;Fructidor;4;Ber_Fru_4;Mix;9_J4;9;J4;LM1_1_2
Ber_Bob_1_Ber_1;Bobwhite ;Bergamo;1;Ber_Bob_1;Mix;9_J4;9;J4;LM1_1_2
Ber_Bob_1_Bob_2;Bergamo;Bobwhite ;1;Ber_Bob_1;Mix;9_J4;9;J4;LM1_1_2
Ber_Apa_2_Ber_1;Apache;Bergamo;2;Ber_Apa_2;Mix;9_J4;9;J4;LM1_1_2
Ber_Apa_2_Apa_2;Bergamo;Apache;2;Ber_Apa_2;Mix;9_J4;9;J4;LM1_1_2
Gha_Fru_3_Gha_1;Fructidor;Ghayta;3;Gha_Fru_3;Mix;9_J4;9;J4;LM1_1_2
Gha_Fru_3_Fru_2;Ghayta;Fructidor;3;Gha_Fru_3;Mix;9_J4;9;J4;LM1_1_2
Cad_Fru_1_Cad_1;Fructidor;Cadenza;1;Cad_Fru_1;Mix;10_L1;10;L1;LM1_1_2
Cad_Fru_1_Fru_2;Cadenza;Fructidor;1;Cad_Fru_1;Mix;10_L1;10;L1;LM1_1_2
Cad_Fru_3_Cad_1;Fructidor;Cadenza;3;Cad_Fru_3;Mix;10_L1;10;L1;LM1_1_2
Cad_Fru_3_Fru_2;Cadenza;Fructidor;3;Cad_Fru_3;Mix;10_L1;10;L1;LM1_1_2
LGA_LGA_1_LGA_1;LGAbsalon;LGAbsalon;1;LGA_LGA_1;Pure;10_L1;10;L1;LM1_1_2
LGA_LGA_1_LGA_2;LGAbsalon;LGAbsalon;1;LGA_LGA_1;Pure;10_L1;10;L1;LM1_1_2
LGA_Rec_4_LGA_1;Récital;LGAbsalon;4;LGA_Réc_4;Mix;10_L1;10;L1;LM1_1_2
LGA_Rec_4_Rec_2;LGAbsalon;Récital;4;LGA_Réc_4;Mix;10_L1;10;L1;LM1_1_2
LGA_Acc_1_LGA_1;Accroc;LGAbsalon;1;LGA_Acc_1;Mix;10_L1;10;L1;LM1_1_2
LGA_Acc_1_Acc_2;LGAbsalon;Accroc;1;LGA_Acc_1;Mix;10_L1;10;L1;LM1_1_2
LGA_Rub_4_LGA_1;Rubisko;LGAbsalon;4;LGA_Rub_4;Mix;10_L1;10;L1;LM1_1_2
LGA_Rub_4_Rub_2;LGAbsalon;Rubisko;4;LGA_Rub_4;Mix;10_L1;10;L1;LM1_1_2
Rec_Ber_1_Rec_1;Bergamo;Récital;1;Réc_Ber_1;Mix;10_L1;10;L1;LM1_1_2
Rec_Ber_1_Ber_2;Récital;Bergamo;1;Réc_Ber_1;Mix;10_L1;10;L1;LM1_1_2
Rec_Fru_2_Rec_1;Fructidor;Récital;2;Réc_Fru_2;Mix;10_L1;10;L1;LM1_1_2
Rec_Fru_2_Fru_2;Récital;Fructidor;2;Réc_Fru_2;Mix;10_L1;10;L1;LM1_1_2
Rec_Bob_1_Rec_1;Bobwhite ;Récital;1;Réc_Bob_1;Mix;10_L1;10;L1;LM1_1_2
Rec_Bob_1_Bob_2;Récital;Bobwhite ;1;Réc_Bob_1;Mix;10_L1;10;L1;LM1_1_2
Rec_Bob_2_Rec_1;Bobwhite ;Récital;2;Réc_Bob_2;Mix;10_L1;10;L1;LM1_1_2
Rec_Bob_2_Bob_2;Récital;Bobwhite ;2;Réc_Bob_2;Mix;10_L1;10;L1;LM1_1_2
Ber_Ber_3_Ber_1;Bergamo;Bergamo;3;Ber_Ber_3;Pure;10_L1;10;L1;LM1_1_2
Ber_Ber_3_Ber_2;Bergamo;Bergamo;3;Ber_Ber_3;Pure;10_L1;10;L1;LM1_1_2
Ber_Acc_2_Ber_1;Accroc;Bergamo;2;Ber_Acc_2;Mix;10_L1;10;L1;LM1_1_2
Ber_Acc_2_Acc_2;Bergamo;Accroc;2;Ber_Acc_2;Mix;10_L1;10;L1;LM1_1_2
Ber_Acc_4_Ber_1;Accroc;Bergamo;4;Ber_Acc_4;Mix;10_L1;10;L1;LM1_1_2
Ber_Acc_4_Acc_2;Bergamo;Accroc;4;Ber_Acc_4;Mix;10_L1;10;L1;LM1_1_2
Gha_SYM_3_Gha_1;SYMattis;Ghayta;3;Gha_SYM_3;Mix;10_L1;10;L1;LM1_1_2
Gha_SYM_3_SYM_2;Ghayta;SYMattis;3;Gha_SYM_3;Mix;10_L1;10;L1;LM1_1_2
Gen_Gen_11_Gen_1;Geny (AB);Geny (AB);11;Gen_Gen_11;Pure ;10_L1;10;L1;LM1_1_2
Gen_Gen_11_Gen_2;Geny (AB);Geny (AB);11;Gen_Gen_11;Pure ;10_L1;10;L1;LM1_1_2
Cad_Ber_2_Cad_1;Bergamo;Cadenza;2;Cad_Ber_2;Mix;11_A2;11;A2;LM1_1_2
Cad_Ber_2_Ber_2;Cadenza;Bergamo;2;Cad_Ber_2;Mix;11_A2;11;A2;LM1_1_2
Cad_Ber_3_Cad_1;Bergamo;Cadenza;3;Cad_Ber_3;Mix;11_A2;11;A2;LM1_1_2
Cad_Ber_3_Ber_2;Cadenza;Bergamo;3;Cad_Ber_3;Mix;11_A2;11;A2;LM1_1_2
Cad_Gha_2_Cad_1;Ghayta;Cadenza;2;Cad_Gha_2;Mix;11_A2;11;A2;LM1_1_2
Cad_Gha_2_Gha_2;Cadenza;Ghayta;2;Cad_Gha_2;Mix;11_A2;11;A2;LM1_1_2
Cad_Fru_2_Cad_1;Fructidor;Cadenza;2;Cad_Fru_2;Mix;11_A2;11;A2;LM1_1_2
Cad_Fru_2_Fru_2;Cadenza;Fructidor;2;Cad_Fru_2;Mix;11_A2;11;A2;LM1_1_2
Cad_Acc_4_Cad_1;Accroc;Cadenza;4;Cad_Acc_4;Mix;11_A2;11;A2;LM1_1_2
Cad_Acc_4_Acc_2;Cadenza;Accroc;4;Cad_Acc_4;Mix;11_A2;11;A2;LM1_1_2
LGA_Fru_4_LGA_1;Fructidor;LGAbsalon;4;LGA_Fru_4;Mix;11_A2;11;A2;LM1_1_2
LGA_Fru_4_Fru_2;LGAbsalon;Fructidor;4;LGA_Fru_4;Mix;11_A2;11;A2;LM1_1_2
LGA_Bob_4_LGA_1;Bobwhite ;LGAbsalon;4;LGA_Bob_4;Mix;11_A2;11;A2;LM1_1_2
LGA_Bob_4_Bob_2;LGAbsalon;Bobwhite ;4;LGA_Bob_4;Mix;11_A2;11;A2;LM1_1_2
Rec_Ber_2_Rec_1;Bergamo;Récital;2;Réc_Ber_2;Mix;11_A2;11;A2;LM1_1_2
Rec_Ber_2_Ber_2;Récital;Bergamo;2;Réc_Ber_2;Mix;11_A2;11;A2;LM1_1_2
Rec_Fru_4_Rec_1;Fructidor;Récital;4;Réc_Fru_4;Mix;11_A2;11;A2;LM1_1_2
Rec_Fru_4_Fru_2;Récital;Fructidor;4;Réc_Fru_4;Mix;11_A2;11;A2;LM1_1_2
Ber_Fru_3_Ber_1;Fructidor;Bergamo;3;Ber_Fru_3;Mix;11_A2;11;A2;LM1_1_2
Ber_Fru_3_Fru_2;Bergamo;Fructidor;3;Ber_Fru_3;Mix;11_A2;11;A2;LM1_1_2
Ber_Acc_3_Ber_1;Accroc;Bergamo;3;Ber_Acc_3;Mix;11_A2;11;A2;LM1_1_2
Ber_Acc_3_Acc_2;Bergamo;Accroc;3;Ber_Acc_3;Mix;11_A2;11;A2;LM1_1_2
Gha_Gha_1_Gha_1;Ghayta;Ghayta;1;Gha_Gha_1;Pure;11_A2;11;A2;LM1_1_2
Gha_Gha_1_Gha_2;Ghayta;Ghayta;1;Gha_Gha_1;Pure;11_A2;11;A2;LM1_1_2
Gen_Gen_10_Gen_1;Geny (AB);Geny (AB);10;Gen_Gen_10;Pure ;11_A2;11;A2;LM1_1_2
Gen_Gen_10_Gen_2;Geny (AB);Geny (AB);10;Gen_Gen_10;Pure ;11_A2;11;A2;LM1_1_2
Cen_Cen_9_Cen_1;Centurion;Centurion;9;Cen_Cen_9;Pure ;11_A2;11;A2;LM1_1_2
Cen_Cen_9_Cen_2;Centurion;Centurion;9;Cen_Cen_9;Pure ;11_A2;11;A2;LM1_1_2
Des_Des_11_Des_1;Descartes;Descartes;11;Des_Des_11;Pure ;11_A2;11;A2;LM1_1_2
Des_Des_11_Des_2;Descartes;Descartes;11;Des_Des_11;Pure ;11_A2;11;A2;LM1_1_2
Cad_Bob_1_Cad_1;Bobwhite ;Cadenza;1;Cad_Bob_1;Mix;12_I2;12;I2;LM1_1_2
Cad_Bob_1_Bob_2;Cadenza;Bobwhite ;1;Cad_Bob_1;Mix;12_I2;12;I2;LM1_1_2
Cad_Apa_3_Cad_1;Apache;Cadenza;3;Cad_Apa_3;Mix;12_I2;12;I2;LM1_1_2
Cad_Apa_3_Apa_2;Cadenza;Apache;3;Cad_Apa_3;Mix;12_I2;12;I2;LM1_1_2
LGA_Fru_1_LGA_1;Fructidor;LGAbsalon;1;LGA_Fru_1;Mix;12_I2;12;I2;LM1_1_2
LGA_Fru_1_Fru_2;LGAbsalon;Fructidor;1;LGA_Fru_1;Mix;12_I2;12;I2;LM1_1_2
LGA_Bob_1_LGA_1;Bobwhite ;LGAbsalon;1;LGA_Bob_1;Mix;12_I2;12;I2;LM1_1_2
LGA_Bob_1_Bob_2;LGAbsalon;Bobwhite ;1;LGA_Bob_1;Mix;12_I2;12;I2;LM1_1_2
LGA_Bob_3_LGA_1;Bobwhite ;LGAbsalon;3;LGA_Bob_3;Mix;12_I2;12;I2;LM1_1_2
LGA_Bob_3_Bob_2;LGAbsalon;Bobwhite ;3;LGA_Bob_3;Mix;12_I2;12;I2;LM1_1_2
LGA_Acc_2_LGA_1;Accroc;LGAbsalon;2;LGA_Acc_2;Mix;12_I2;12;I2;LM1_1_2
LGA_Acc_2_Acc_2;LGAbsalon;Accroc;2;LGA_Acc_2;Mix;12_I2;12;I2;LM1_1_2
Rec_Fru_1_Rec_1;Fructidor;Récital;1;Réc_Fru_1;Mix;12_I2;12;I2;LM1_1_2
Rec_Fru_1_Fru_2;Récital;Fructidor;1;Réc_Fru_1;Mix;12_I2;12;I2;LM1_1_2
Rec_Apa_2_Rec_1;Apache;Récital;2;Réc_Apa_2;Mix;12_I2;12;I2;LM1_1_2
Rec_Apa_2_Apa_2;Récital;Apache;2;Réc_Apa_2;Mix;12_I2;12;I2;LM1_1_2
Rec_Acc_4_Rec_1;Accroc;Récital;4;Réc_Acc_4;Mix;12_I2;12;I2;LM1_1_2
Rec_Acc_4_Acc_2;Récital;Accroc;4;Réc_Acc_4;Mix;12_I2;12;I2;LM1_1_2
Ber_Ber_2_Ber_1;Bergamo;Bergamo;2;Ber_Ber_2;Pure;12_I2;12;I2;LM1_1_2
Ber_Ber_2_Ber_2;Bergamo;Bergamo;2;Ber_Ber_2;Pure;12_I2;12;I2;LM1_1_2
Ber_Rub_4_Ber_1;Rubisko;Bergamo;4;Ber_Rub_4;Mix;12_I2;12;I2;LM1_1_2
Ber_Rub_4_Rub_2;Bergamo;Rubisko;4;Ber_Rub_4;Mix;12_I2;12;I2;LM1_1_2
Gha_Bob_1_Gha_1;Bobwhite ;Ghayta;1;Gha_Bob_1;Mix;12_I2;12;I2;LM1_1_2
Gha_Bob_1_Bob_2;Ghayta;Bobwhite ;1;Gha_Bob_1;Mix;12_I2;12;I2;LM1_1_2
Gha_SYM_2_Gha_1;SYMattis;Ghayta;2;Gha_SYM_2;Mix;12_I2;12;I2;LM1_1_2
Gha_SYM_2_SYM_2;Ghayta;SYMattis;2;Gha_SYM_2;Mix;12_I2;12;I2;LM1_1_2
Gha_Apa_2_Gha_1;Apache;Ghayta;2;Gha_Apa_2;Mix;12_I2;12;I2;LM1_1_2
Gha_Apa_2_Apa_2;Ghayta;Apache;2;Gha_Apa_2;Mix;12_I2;12;I2;LM1_1_2
Cal_Cal_10_Cal_1;Calabro;Calabro;10;Cal_Cal_10;Pure ;12_I2;12;I2;LM1_1_2
Cal_Cal_10_Cal_2;Calabro;Calabro;10;Cal_Cal_10;Pure ;12_I2;12;I2;LM1_1_2
Cad_Rec_1_Cad_1;Récital;Cadenza;1;Cad_Réc_1;Mix;13_H3;13;H3;LM1_1_2
Cad_Rec_1_Rec_2;Cadenza;Récital;1;Cad_Réc_1;Mix;13_H3;13;H3;LM1_1_2
Cad_Fru_4_Cad_1;Fructidor;Cadenza;4;Cad_Fru_4;Mix;13_H3;13;H3;LM1_1_2
Cad_Fru_4_Fru_2;Cadenza;Fructidor;4;Cad_Fru_4;Mix;13_H3;13;H3;LM1_1_2
Cad_Bob_2_Cad_1;Bobwhite ;Cadenza;2;Cad_Bob_2;Mix;13_H3;13;H3;LM1_1_2
Cad_Bob_2_Bob_2;Cadenza;Bobwhite ;2;Cad_Bob_2;Mix;13_H3;13;H3;LM1_1_2
Cad_Bob_3_Cad_1;Bobwhite ;Cadenza;3;Cad_Bob_3;Mix;13_H3;13;H3;LM1_1_2
Cad_Bob_3_Bob_2;Cadenza;Bobwhite ;3;Cad_Bob_3;Mix;13_H3;13;H3;LM1_1_2
LGA_SYM_2_LGA_1;SYMattis;LGAbsalon;2;LGA_SYM_2;Mix;13_H3;13;H3;LM1_1_2
LGA_SYM_2_SYM_2;LGAbsalon;SYMattis;2;LGA_SYM_2;Mix;13_H3;13;H3;LM1_1_2
Rec_Gha_1_Rec_1;Ghayta;Récital;1;Réc_Gha_1;Mix;13_H3;13;H3;LM1_1_2
Rec_Gha_1_Gha_2;Récital;Ghayta;1;Réc_Gha_1;Mix;13_H3;13;H3;LM1_1_2
Rec_Acc_3_Rec_1;Accroc;Récital;3;Réc_Acc_3;Mix;13_H3;13;H3;LM1_1_2
Rec_Acc_3_Acc_2;Récital;Accroc;3;Réc_Acc_3;Mix;13_H3;13;H3;LM1_1_2
Rec_Rub_1_Rec_1;Rubisko;Récital;1;Réc_Rub_1;Mix;13_H3;13;H3;LM1_1_2
Rec_Rub_1_Rub_2;Récital;Rubisko;1;Réc_Rub_1;Mix;13_H3;13;H3;LM1_1_2
Rec_Rub_2_Rec_1;Rubisko;Récital;2;Réc_Rub_2;Mix;13_H3;13;H3;LM1_1_2
Rec_Rub_2_Rub_2;Récital;Rubisko;2;Réc_Rub_2;Mix;13_H3;13;H3;LM1_1_2
Ber_Gha_2_Ber_1;Ghayta;Bergamo;2;Ber_Gha_2;Mix;13_H3;13;H3;LM1_1_2
Ber_Gha_2_Gha_2;Bergamo;Ghayta;2;Ber_Gha_2;Mix;13_H3;13;H3;LM1_1_2
Ber_Fru_2_Ber_1;Fructidor;Bergamo;2;Ber_Fru_2;Mix;13_H3;13;H3;LM1_1_2
Ber_Fru_2_Fru_2;Bergamo;Fructidor;2;Ber_Fru_2;Mix;13_H3;13;H3;LM1_1_2
Ber_Apa_1_Ber_1;Apache;Bergamo;1;Ber_Apa_1;Mix;13_H3;13;H3;LM1_1_2
Ber_Apa_1_Apa_2;Bergamo;Apache;1;Ber_Apa_1;Mix;13_H3;13;H3;LM1_1_2
Ber_Rub_1_Ber_1;Rubisko;Bergamo;1;Ber_Rub_1;Mix;13_H3;13;H3;LM1_1_2
Ber_Rub_1_Rub_2;Bergamo;Rubisko;1;Ber_Rub_1;Mix;13_H3;13;H3;LM1_1_2
Ber_Rub_3_Ber_1;Rubisko;Bergamo;3;Ber_Rub_3;Mix;13_H3;13;H3;LM1_1_2
Ber_Rub_3_Rub_2;Bergamo;Rubisko;3;Ber_Rub_3;Mix;13_H3;13;H3;LM1_1_2
Gha_Fru_4_Gha_1;Fructidor;Ghayta;4;Gha_Fru_4;Mix;13_H3;13;H3;LM1_1_2
Gha_Fru_4_Fru_2;Ghayta;Fructidor;4;Gha_Fru_4;Mix;13_H3;13;H3;LM1_1_2
Cad_Bob_4_Cad_1;Bobwhite ;Cadenza;4;Cad_Bob_4;Mix;14_F4;14;F4;LM1_1_2
Cad_Bob_4_Bob_2;Cadenza;Bobwhite ;4;Cad_Bob_4;Mix;14_F4;14;F4;LM1_1_2
Cad_SYM_4_Cad_1;SYMattis;Cadenza;4;Cad_SYM_4;Mix;14_F4;14;F4;LM1_1_2
Cad_SYM_4_SYM_2;Cadenza;SYMattis;4;Cad_SYM_4;Mix;14_F4;14;F4;LM1_1_2
Cad_Apa_2_Cad_1;Apache;Cadenza;2;Cad_Apa_2;Mix;14_F4;14;F4;LM1_1_2
Cad_Apa_2_Apa_2;Cadenza;Apache;2;Cad_Apa_2;Mix;14_F4;14;F4;LM1_1_2
Cad_Rub_4_Cad_1;Rubisko;Cadenza;4;Cad_Rub_4;Mix;14_F4;14;F4;LM1_1_2
Cad_Rub_4_Rub_2;Cadenza;Rubisko;4;Cad_Rub_4;Mix;14_F4;14;F4;LM1_1_2
LGA_LGA_3_LGA_1;LGAbsalon;LGAbsalon;3;LGA_LGA_3;Pure;14_F4;14;F4;LM1_1_2
LGA_LGA_3_LGA_2;LGAbsalon;LGAbsalon;3;LGA_LGA_3;Pure;14_F4;14;F4;LM1_1_2
LGA_Gha_3_LGA_1;Ghayta;LGAbsalon;3;LGA_Gha_3;Mix;14_F4;14;F4;LM1_1_2
LGA_Gha_3_Gha_2;LGAbsalon;Ghayta;3;LGA_Gha_3;Mix;14_F4;14;F4;LM1_1_2
Rec_SYM_3_Rec_1;SYMattis;Récital;3;Réc_SYM_3;Mix;14_F4;14;F4;LM1_1_2
Rec_SYM_3_SYM_2;Récital;SYMattis;3;Réc_SYM_3;Mix;14_F4;14;F4;LM1_1_2
Ber_Ber_1_Ber_1;Bergamo;Bergamo;1;Ber_Ber_1;Pure;14_F4;14;F4;LM1_1_2
Ber_Ber_1_Ber_2;Bergamo;Bergamo;1;Ber_Ber_1;Pure;14_F4;14;F4;LM1_1_2
Ber_Ber_4_Ber_1;Bergamo;Bergamo;4;Ber_Ber_4;Pure;14_F4;14;F4;LM1_1_2
Ber_Ber_4_Ber_2;Bergamo;Bergamo;4;Ber_Ber_4;Pure;14_F4;14;F4;LM1_1_2
Ber_Gha_3_Ber_1;Ghayta;Bergamo;3;Ber_Gha_3;Mix;14_F4;14;F4;LM1_1_2
Ber_Gha_3_Gha_2;Bergamo;Ghayta;3;Ber_Gha_3;Mix;14_F4;14;F4;LM1_1_2
Ber_SYM_4_Ber_1;SYMattis;Bergamo;4;Ber_SYM_4;Mix;14_F4;14;F4;LM1_1_2
Ber_SYM_4_SYM_2;Bergamo;SYMattis;4;Ber_SYM_4;Mix;14_F4;14;F4;LM1_1_2
Ber_Rub_2_Ber_1;Rubisko;Bergamo;2;Ber_Rub_2;Mix;14_F4;14;F4;LM1_1_2
Ber_Rub_2_Rub_2;Bergamo;Rubisko;2;Ber_Rub_2;Mix;14_F4;14;F4;LM1_1_2
Gha_Fru_2_Gha_1;Fructidor;Ghayta;2;Gha_Fru_2;Mix;14_F4;14;F4;LM1_1_2
Gha_Fru_2_Fru_2;Ghayta;Fructidor;2;Gha_Fru_2;Mix;14_F4;14;F4;LM1_1_2
Gha_Apa_4_Gha_1;Apache;Ghayta;4;Gha_Apa_4;Mix;14_F4;14;F4;LM1_1_2
Gha_Apa_4_Apa_2;Ghayta;Apache;4;Gha_Apa_4;Mix;14_F4;14;F4;LM1_1_2
Cal_Cal_9_Cal_1;Calabro;Calabro;9;Cal_Cal_9;Pure ;14_F4;14;F4;LM1_1_2
Cal_Cal_9_Cal_2;Calabro;Calabro;9;Cal_Cal_9;Pure ;14_F4;14;F4;LM1_1_2
Cad_Gha_3_Cad_1;Ghayta;Cadenza;3;Cad_Gha_3;Mix;15_I1;15;I1;LM1_1_2
Cad_Gha_3_Gha_2;Cadenza;Ghayta;3;Cad_Gha_3;Mix;15_I1;15;I1;LM1_1_2
Cad_SYM_1_Cad_1;SYMattis;Cadenza;1;Cad_SYM_1;Mix;15_I1;15;I1;LM1_1_2
Cad_SYM_1_SYM_2;Cadenza;SYMattis;1;Cad_SYM_1;Mix;15_I1;15;I1;LM1_1_2
Cad_Rub_1_Cad_1;Rubisko;Cadenza;1;Cad_Rub_1;Mix;15_I1;15;I1;LM1_1_2
Cad_Rub_1_Rub_2;Cadenza;Rubisko;1;Cad_Rub_1;Mix;15_I1;15;I1;LM1_1_2
Cad_Rub_3_Cad_1;Rubisko;Cadenza;3;Cad_Rub_3;Mix;15_I1;15;I1;LM1_1_2
Cad_Rub_3_Rub_2;Cadenza;Rubisko;3;Cad_Rub_3;Mix;15_I1;15;I1;LM1_1_2
LGA_Rec_2_LGA_1;Récital;LGAbsalon;2;LGA_Réc_2;Mix;15_I1;15;I1;LM1_1_2
LGA_Rec_2_Rec_2;LGAbsalon;Récital;2;LGA_Réc_2;Mix;15_I1;15;I1;LM1_1_2
LGA_Ber_2_LGA_1;Bergamo;LGAbsalon;2;LGA_Ber_2;Mix;15_I1;15;I1;LM1_1_2
LGA_Ber_2_Ber_2;LGAbsalon;Bergamo;2;LGA_Ber_2;Mix;15_I1;15;I1;LM1_1_2
LGA_Ber_4_LGA_1;Bergamo;LGAbsalon;4;LGA_Ber_4;Mix;15_I1;15;I1;LM1_1_2
LGA_Ber_4_Ber_2;LGAbsalon;Bergamo;4;LGA_Ber_4;Mix;15_I1;15;I1;LM1_1_2
LGA_Rub_2_LGA_1;Rubisko;LGAbsalon;2;LGA_Rub_2;Mix;15_I1;15;I1;LM1_1_2
LGA_Rub_2_Rub_2;LGAbsalon;Rubisko;2;LGA_Rub_2;Mix;15_I1;15;I1;LM1_1_2
Rec_Gha_2_Rec_1;Ghayta;Récital;2;Réc_Gha_2;Mix;15_I1;15;I1;LM1_1_2
Rec_Gha_2_Gha_2;Récital;Ghayta;2;Réc_Gha_2;Mix;15_I1;15;I1;LM1_1_2
Rec_Bob_3_Rec_1;Bobwhite ;Récital;3;Réc_Bob_3;Mix;15_I1;15;I1;LM1_1_2
Rec_Bob_3_Bob_2;Récital;Bobwhite ;3;Réc_Bob_3;Mix;15_I1;15;I1;LM1_1_2
Rec_SYM_4_Rec_1;SYMattis;Récital;4;Réc_SYM_4;Mix;15_I1;15;I1;LM1_1_2
Rec_SYM_4_SYM_2;Récital;SYMattis;4;Réc_SYM_4;Mix;15_I1;15;I1;LM1_1_2
Rec_Acc_1_Rec_1;Accroc;Récital;1;Réc_Acc_1;Mix;15_I1;15;I1;LM1_1_2
Rec_Acc_1_Acc_2;Récital;Accroc;1;Réc_Acc_1;Mix;15_I1;15;I1;LM1_1_2
Ber_Bob_3_Ber_1;Bobwhite ;Bergamo;3;Ber_Bob_3;Mix;15_I1;15;I1;LM1_1_2
Ber_Bob_3_Bob_2;Bergamo;Bobwhite ;3;Ber_Bob_3;Mix;15_I1;15;I1;LM1_1_2
Ber_SYM_3_Ber_1;SYMattis;Bergamo;3;Ber_SYM_3;Mix;15_I1;15;I1;LM1_1_2
Ber_SYM_3_SYM_2;Bergamo;SYMattis;3;Ber_SYM_3;Mix;15_I1;15;I1;LM1_1_2
Gha_Bob_3_Gha_1;Bobwhite ;Ghayta;3;Gha_Bob_3;Mix;15_I1;15;I1;LM1_1_2
Gha_Bob_3_Bob_2;Ghayta;Bobwhite ;3;Gha_Bob_3;Mix;15_I1;15;I1;LM1_1_2
